datetime_utc,price_fr,price_de_lu,spread,d_fr,d_de,hour,dow,x,y,rolling_vol,regime,u,v
2025-08-10 01:00:00+00:00,49.32,77.95,-28.630000000000003,-8.729999999999997,-5.1499999999999915,1,6,-2.686944444444441,-3.1905555555555463,13.01544312169312,calm,0.3772843723313407,0.3494449188727583
2025-08-10 02:00:00+00:00,46.22,80.68,-34.46000000000001,-3.1000000000000014,2.730000000000004,2,6,0.2991666666666646,3.4158333333333366,12.99359193121693,calm,0.5111870196413322,0.6719043552519214
2025-08-10 03:00:00+00:00,46.01,83.69,-37.68,-0.21000000000000085,3.009999999999991,3,6,0.25694444444444403,3.3036111111111017,13.05129365079365,calm,0.5094790777113578,0.6667805294619983
2025-08-10 04:00:00+00:00,42.41,82.27,-39.86,-3.6000000000000014,-1.4200000000000017,4,6,-3.765555555555557,1.6255555555555534,13.086185185185183,calm,0.3332194705380017,0.5863364645602049
2025-08-10 05:00:00+00:00,49.65,74.7,-25.050000000000004,7.240000000000002,-7.569999999999993,5,6,6.1863888888888905,-0.9344444444444377,13.111922288359786,calm,0.7666951323654996,0.4507258753202391
2025-08-10 06:00:00+00:00,26.87,26.36,0.5100000000000016,-22.779999999999998,-48.34,6,6,-19.25611111111111,-37.85694444444445,14.618740079365077,calm,0.04935952177625961,0.016737830913748933
2025-08-10 07:00:00+00:00,-0.01,-0.01,0.0,-26.880000000000003,-26.37,7,6,-17.98388888888889,-11.571666666666667,13.3588287037037,calm,0.056703672075149446,0.14910333048676344
2025-08-10 08:00:00+00:00,-2.26,-3.11,0.8500000000000001,-2.25,-3.1,8,6,3.3272222222222227,6.158333333333333,13.414595899470896,calm,0.6520922288642186,0.7566182749786508
2025-08-10 09:00:00+00:00,-15.6,-15.6,0.0,-13.34,-12.49,9,6,-7.360833333333333,-0.6580555555555563,12.99741865079365,calm,0.22305721605465414,0.46524338172502133
2025-08-10 10:00:00+00:00,-14.05,-40.03,25.98,1.549999999999999,-24.43,10,6,4.932777777777776,-10.32138888888889,13.386211309523807,calm,0.7214346712211784,0.16976942783945345
2025-08-10 11:00:00+00:00,-36.19,-61.08,24.89,-22.139999999999997,-21.049999999999997,11,6,-14.614999999999995,-10.381111111111107,14.36357308201058,calm,0.08847139197267292,0.16874466268146884
2025-08-10 12:00:00+00:00,-50.29,-50.94,0.6499999999999986,-14.100000000000001,10.14,12,6,-6.1430555555555575,11.62138888888889,15.02697255291005,calm,0.25943637916310847,0.8621690862510675
2025-08-10 13:00:00+00:00,-21.0,-22.12,1.120000000000001,29.29,28.819999999999997,13,6,25.575833333333332,14.189166666666662,16.536359457671956,calm,0.9690862510674637,0.8932536293766012
2025-08-10 14:00:00+00:00,-1.16,-1.21,0.050000000000000044,19.84,20.91,14,6,8.00888888888889,1.1866666666666639,16.514138558201054,calm,0.8134927412467976,0.5639624252775406
2025-08-10 15:00:00+00:00,1.72,2.13,-0.4099999999999999,2.88,3.34,15,6,-6.646944444444446,-24.803611111111113,16.56178075396825,calm,0.2430401366353544,0.04628522630230572
2025-08-10 16:00:00+00:00,26.5,82.64,-56.14,24.78,80.51,16,6,6.674444444444447,38.50083333333334,16.47122685185185,calm,0.7801878736122971,0.9783091374893254
2025-08-10 17:00:00+00:00,80.5,108.55,-28.049999999999997,54.0,25.909999999999997,17,6,28.956666666666663,9.966944444444444,17.20292493386243,calm,0.977796754910333,0.8356959863364646
2025-08-10 18:00:00+00:00,98.01,118.95,-20.939999999999998,17.510000000000005,10.400000000000006,18,6,2.7627777777777833,9.634166666666673,16.77227380952381,calm,0.6251067463706234,0.8300597779675492
2025-08-10 19:00:00+00:00,96.14,122.45,-26.310000000000002,-1.8700000000000045,3.5,19,6,-1.9827777777777809,8.245833333333332,17.07779927248677,calm,0.4093936806148591,0.8046114432109308
2025-08-10 20:00:00+00:00,90.59,106.98,-16.39,-5.549999999999997,-15.469999999999999,20,6,-5.623055555555555,-7.1247222222222195,17.350766203703703,calm,0.277198975234842,0.23518360375747224
2025-08-10 21:00:00+00:00,75.57,98.9,-23.330000000000013,-15.02000000000001,-8.079999999999998,21,6,-6.4736111111111185,2.3938888888888883,17.60300727513227,calm,0.24782237403928267,0.6240819812126388
2025-08-10 22:00:00+00:00,34.57,99.82,-65.25,-40.99999999999999,0.9199999999999875,22,6,-25.547999999999995,9.196285714285704,18.460340608465607,calm,0.022886421861656705,0.8242527754056362
2025-08-10 23:00:00+00:00,31.08,91.97,-60.89,-3.490000000000002,-7.849999999999994,23,6,4.27742857142857,-2.9265714285714237,18.5295582010582,calm,0.6987190435525192,0.35764304013663534
2025-08-11 00:00:00+00:00,41.46,87.44,-45.98,10.380000000000003,-4.530000000000001,0,0,12.882000000000001,-1.4768571428571433,18.871281415343915,calm,0.8937660119555935,0.41895815542271564
2025-08-11 01:00:00+00:00,36.32,85.19,-48.87,-5.140000000000001,-2.25,1,0,0.24885714285714222,-0.1417142857142868,18.642659391534394,calm,0.5087959009393681,0.4915456874466268
2025-08-11 02:00:00+00:00,38.25,92.85,-54.599999999999994,1.9299999999999997,7.659999999999997,2,0,3.741714285714285,6.534571428571425,18.916046296296294,calm,0.6741246797608881,0.7680614859094791
2025-08-11 03:00:00+00:00,40.37,103.51,-63.14000000000001,2.1199999999999974,10.66000000000001,3,0,-0.9251428571428595,2.3397142857142974,18.90372552910053,calm,0.4568744662681469,0.6213492741246798
2025-08-11 04:00:00+00:00,39.06,129.22,-90.16,-1.3099999999999952,25.709999999999994,4,0,-10.001142857142852,8.051999999999992,19.431310185185183,stressed,0.16208368915456875,0.8015371477369769
2025-08-11 05:00:00+00:00,34.4,133.49,-99.09,-4.660000000000004,4.27000000000001,5,0,-21.268571428571434,-13.939142857142844,20.601596891534392,stressed,0.037916310845431254,0.11648163962425277
2025-08-11 06:00:00+00:00,50.14,105.35,-55.209999999999994,15.740000000000002,-28.140000000000015,6,0,2.288000000000004,-28.082571428571445,19.48732671957672,calm,0.6018787361229718,0.03654995730145175
2025-08-11 07:00:00+00:00,58.34,90.75,-32.41,8.200000000000003,-14.599999999999994,7,0,12.993714285714287,-5.534571428571423,19.027857142857144,calm,0.8949615713065756,0.27378309137489326
2025-08-11 08:00:00+00:00,45.0,50.0,-5.0,-13.340000000000003,-40.75,8,0,5.581142857142854,-13.009714285714285,19.40724470899471,calm,0.7446626814688301,0.1287788215200683
2025-08-11 09:00:00+00:00,2.54,2.54,0.0,-42.46,-47.46,9,0,-29.308,-27.205714285714283,21.427862433862433,calm,0.014688300597779676,0.03825789923142613
2025-08-11 10:00:00+00:00,0.0,0.0,0.0,-2.54,-2.54,10,0,5.142285714285714,14.978000000000002,21.630617394179893,calm,0.728266438941076,0.9023057216054654
2025-08-11 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,11,0,6.0614285714285705,6.88,21.128338955026454,calm,0.7623398804440649,0.7767719897523484
2025-08-11 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,12,0,2.734571428571429,-0.30142857142857177,20.51465376984127,calm,0.6228864218616567,0.48232280102476516
2025-08-11 13:00:00+00:00,9.0,9.0,0.0,9.0,9.0,13,0,6.457142857142857,-3.9648571428571415,19.29202876984127,calm,0.7745516652433817,0.3233134073441503
2025-08-11 14:00:00+00:00,44.5,56.14,-11.64,35.5,47.14,14,0,29.326285714285714,29.105142857142855,21.343523478835976,calm,0.9786507258753202,0.9632792485055508
2025-08-11 15:00:00+00:00,57.97,92.25,-34.28,13.469999999999999,36.11,15,0,2.5039999999999996,9.761714285714287,20.544155092592593,calm,0.6105892399658411,0.8321093082835184
2025-08-11 16:00:00+00:00,90.0,108.26,-18.260000000000005,32.03,16.010000000000005,16,0,13.106571428571428,-17.087714285714284,19.919947089947087,calm,0.8963279248505551,0.08676345004269854
2025-08-11 17:00:00+00:00,118.68,154.0,-35.31999999999999,28.680000000000007,45.739999999999995,17,0,-3.5528571428571354,11.892285714285705,18.941677579365077,calm,0.34329632792485054,0.866268146883006
2025-08-11 18:00:00+00:00,135.09,191.95,-56.859999999999985,16.409999999999997,37.94999999999999,18,0,11.288571428571426,40.657142857142844,20.589542989417986,calm,0.8713919726729291,0.9807002561912895
2025-08-11 19:00:00+00:00,138.94,138.88,0.060000000000002274,3.8499999999999943,-53.06999999999999,19,0,13.05114285714285,-20.968285714285706,21.580827050264546,calm,0.8954739538855679,0.06490179333902647
2025-08-11 20:00:00+00:00,108.87,108.87,0.0,-30.069999999999993,-30.00999999999999,20,0,-21.81199999999999,-8.20257142857142,22.30027678571428,stressed,0.035866780529461996,0.21007685738684884
2025-08-11 21:00:00+00:00,96.0,96.0,0.0,-12.870000000000005,-12.870000000000005,21,0,-2.53628571428572,-1.3571428571428612,22.093023809523807,calm,0.3853116994022203,0.42544833475661825
2025-08-11 22:00:00+00:00,93.0,93.0,0.0,-3.0,-3.0,22,0,9.56138888888889,3.3630555555555555,21.183863756613754,calm,0.8447480785653287,0.6691716481639625
2025-08-11 23:00:00+00:00,89.67,89.67,0.0,-3.3299999999999983,-3.3299999999999983,23,0,5.960000000000003,0.5850000000000022,21.156405423280418,calm,0.7561058923996584,0.5332194705380017
2025-08-12 00:00:00+00:00,85.41,85.41,0.0,-4.260000000000005,-4.260000000000005,0,1,-0.876764705882358,-0.6038235294117706,20.619810885465295,calm,0.4584116140051238,0.46797608881298036
2025-08-12 01:00:00+00:00,79.06,85.13,-6.069999999999993,-6.349999999999994,-0.28000000000000114,1,1,-1.089705882352935,1.4776470588235278,20.710510115157174,calm,0.449530315969257,0.5776259607173356
2025-08-12 02:00:00+00:00,69.67,86.48,-16.810000000000002,-9.39,1.3500000000000085,2,1,-5.714411764705884,-0.2426470588235201,20.53054232804233,calm,0.27463706233988044,0.48556789069171646
2025-08-12 03:00:00+00:00,66.34,93.97,-27.629999999999995,-3.3299999999999983,7.489999999999995,3,1,-5.290294117647056,0.5688235294117607,20.638636515717398,calm,0.28590947907771136,0.5318531169940222
2025-08-12 04:00:00+00:00,75.52,106.91,-31.39,9.179999999999993,12.939999999999998,4,1,-3.7250000000000068,-3.8320588235294153,20.201299680983503,calm,0.3362937660119556,0.32707087959009395
2025-08-12 05:00:00+00:00,102.81,104.63,-1.8199999999999932,27.290000000000006,-2.280000000000001,5,1,9.32558823529412,-22.865294117647064,20.07559835045129,calm,0.840136635354398,0.05482493595217763
2025-08-12 06:00:00+00:00,98.69,98.71,-0.01999999999999602,-4.1200000000000045,-5.920000000000002,6,1,-14.01617647058824,0.2202941176470583,19.403344148770614,calm,0.0954739538855679,0.5132365499573015
2025-08-12 07:00:00+00:00,92.5,92.49,0.010000000000005116,-6.189999999999998,-6.219999999999999,7,1,4.268823529411769,13.11058823529412,19.355474400871458,calm,0.6983774551665244,0.8801024765157984
2025-08-12 08:00:00+00:00,66.34,79.53,-13.189999999999998,-26.159999999999997,-12.959999999999994,8,1,-3.3823529411764675,11.887058823529415,19.21708084344849,calm,0.34807856532877884,0.8660973526900085
2025-08-12 09:00:00+00:00,40.94,40.41,0.5300000000000011,-25.400000000000006,-39.120000000000005,9,1,-11.640000000000004,-22.427941176470593,18.281840297230005,calm,0.12980358667805295,0.056532877882152006
2025-08-12 10:00:00+00:00,8.38,8.38,0.0,-32.559999999999995,-32.029999999999994,10,1,-26.07441176470588,-17.833235294117642,19.27298035325241,calm,0.02117847993168232,0.08129803586678053
2025-08-12 11:00:00+00:00,3.0,3.0,0.0,-5.380000000000001,-5.380000000000001,11,1,0.0682352941176454,2.3814705882352944,18.835825241207594,calm,0.5004269854824936,0.6235695986336465
